,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
427,Shot Chart Detail,0022100491,463,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,0,1,1,20211225,LAL,BKN
428,Shot Chart Detail,0022100491,468,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,36,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-143,-16,1,0,20211225,LAL,BKN
429,Shot Chart Detail,0022100491,501,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,1,20211225,LAL,BKN
430,Shot Chart Detail,0022100491,599,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,162,214,1,0,20211225,LAL,BKN
431,Shot Chart Detail,0022100491,625,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,35,246,1,1,20211225,LAL,BKN
432,Shot Chart Detail,0022100491,654,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,26,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,-157,167,1,0,20211225,LAL,BKN
433,Shot Chart Detail,0022100491,658,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,10,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,11,1,0,20211225,LAL,BKN
434,Shot Chart Detail,0022100491,683,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-163,211,1,1,20211225,LAL,BKN
435,Shot Chart Detail,0022100491,695,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,56,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20211225,LAL,BKN
436,Shot Chart Detail,0022100491,716,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,4,1,1,20211225,LAL,BKN
437,Shot Chart Detail,0022100491,719,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-46,297,1,1,20211225,LAL,BKN
438,Shot Chart Detail,0022100491,740,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-228,67,1,0,20211225,LAL,BKN
439,Shot Chart Detail,0022100511,14,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,179,185,1,1,20211228,HOU,LAL
440,Shot Chart Detail,0022100511,22,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,162,246,1,0,20211228,HOU,LAL
441,Shot Chart Detail,0022100511,40,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,126,104,1,1,20211228,HOU,LAL
442,Shot Chart Detail,0022100511,55,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,58,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,194,56,1,0,20211228,HOU,LAL
443,Shot Chart Detail,0022100511,75,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,89,231,1,1,20211228,HOU,LAL
444,Shot Chart Detail,0022100511,94,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,1,20211228,HOU,LAL
445,Shot Chart Detail,0022100511,112,2544,LeBron James,1610612747,Los Angeles Lakers,1,3,23,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-3,117,1,1,20211228,HOU,LAL
446,Shot Chart Detail,0022100511,251,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,114,242,1,1,20211228,HOU,LAL
447,Shot Chart Detail,0022100511,270,2544,LeBron James,1610612747,Los Angeles Lakers,2,4,19,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-5,121,1,0,20211228,HOU,LAL
448,Shot Chart Detail,0022100511,314,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,49,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-6,94,1,1,20211228,HOU,LAL
449,Shot Chart Detail,0022100511,337,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,1,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211228,HOU,LAL
450,Shot Chart Detail,0022100511,393,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,12,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,123,22,1,0,20211228,HOU,LAL
451,Shot Chart Detail,0022100511,517,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-107,169,1,1,20211228,HOU,LAL
452,Shot Chart Detail,0022100511,556,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,40,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,27,1,0,20211228,HOU,LAL
453,Shot Chart Detail,0022100511,582,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20211228,HOU,LAL
454,Shot Chart Detail,0022100511,606,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,11,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,132,26,1,0,20211228,HOU,LAL
455,Shot Chart Detail,0022100511,644,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-7,296,1,0,20211228,HOU,LAL
456,Shot Chart Detail,0022100511,655,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,18,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20211228,HOU,LAL
457,Shot Chart Detail,0022100511,658,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20211228,HOU,LAL
458,Shot Chart Detail,0022100520,9,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,103,236,1,1,20211229,MEM,LAL
459,Shot Chart Detail,0022100520,48,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-89,246,1,1,20211229,MEM,LAL
460,Shot Chart Detail,0022100520,57,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,16,Made Shot,Step Back Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,98,111,1,1,20211229,MEM,LAL
461,Shot Chart Detail,0022100520,86,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-147,204,1,1,20211229,MEM,LAL
462,Shot Chart Detail,0022100520,257,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-195,159,1,0,20211229,MEM,LAL
463,Shot Chart Detail,0022100520,289,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-1,225,1,0,20211229,MEM,LAL
464,Shot Chart Detail,0022100520,293,2544,LeBron James,1610612747,Los Angeles Lakers,2,4,40,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,18,1,1,20211229,MEM,LAL
465,Shot Chart Detail,0022100520,302,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,56,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,0,20211229,MEM,LAL
466,Shot Chart Detail,0022100520,306,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,44,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,47,1,0,20211229,MEM,LAL
467,Shot Chart Detail,0022100520,370,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,42,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,103,10,1,1,20211229,MEM,LAL
468,Shot Chart Detail,0022100520,372,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,3,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,93,77,1,1,20211229,MEM,LAL
469,Shot Chart Detail,0022100520,381,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,250,1,1,20211229,MEM,LAL
470,Shot Chart Detail,0022100520,407,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-129,232,1,1,20211229,MEM,LAL
471,Shot Chart Detail,0022100520,429,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,137,208,1,1,20211229,MEM,LAL
472,Shot Chart Detail,0022100520,448,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-116,231,1,0,20211229,MEM,LAL
473,Shot Chart Detail,0022100520,462,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,93,104,1,0,20211229,MEM,LAL
474,Shot Chart Detail,0022100520,517,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,29,292,1,0,20211229,MEM,LAL
475,Shot Chart Detail,0022100520,528,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,14,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211229,MEM,LAL
476,Shot Chart Detail,0022100520,537,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,123,220,1,1,20211229,MEM,LAL
477,Shot Chart Detail,0022100520,560,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-60,242,1,0,20211229,MEM,LAL
478,Shot Chart Detail,0022100520,571,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,28,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,48,120,1,0,20211229,MEM,LAL
479,Shot Chart Detail,0022100520,607,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,14,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20211229,MEM,LAL
480,Shot Chart Detail,0022100520,628,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,47,245,1,1,20211229,MEM,LAL
481,Shot Chart Detail,0022100520,666,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-212,153,1,0,20211229,MEM,LAL
482,Shot Chart Detail,0022100520,659,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,29,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,91,241,1,0,20211229,MEM,LAL
483,Shot Chart Detail,0022100538,7,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,112,241,1,1,20211231,LAL,POR
484,Shot Chart Detail,0022100538,11,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,14,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,38,1,1,20211231,LAL,POR
485,Shot Chart Detail,0022100538,46,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,12,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-17,41,1,1,20211231,LAL,POR
486,Shot Chart Detail,0022100538,49,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,55,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,26,1,1,20211231,LAL,POR
487,Shot Chart Detail,0022100538,60,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,13,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,27,1,0,20211231,LAL,POR
488,Shot Chart Detail,0022100538,62,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,10,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211231,LAL,POR
489,Shot Chart Detail,0022100538,64,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,9,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211231,LAL,POR
490,Shot Chart Detail,0022100538,83,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,-154,275,1,1,20211231,LAL,POR
491,Shot Chart Detail,0022100538,87,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,169,198,1,0,20211231,LAL,POR
492,Shot Chart Detail,0022100538,146,2544,LeBron James,1610612747,Los Angeles Lakers,1,1,34,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,16,1,1,20211231,LAL,POR
493,Shot Chart Detail,0022100538,201,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,37,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-118,235,1,1,20211231,LAL,POR
494,Shot Chart Detail,0022100538,204,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-225,69,1,0,20211231,LAL,POR
495,Shot Chart Detail,0022100538,226,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-59,289,1,0,20211231,LAL,POR
496,Shot Chart Detail,0022100538,268,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,28,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20211231,LAL,POR
497,Shot Chart Detail,0022100538,271,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,145,221,1,0,20211231,LAL,POR
498,Shot Chart Detail,0022100538,276,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,38,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,224,11,1,1,20211231,LAL,POR
499,Shot Chart Detail,0022100538,320,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,2,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,1,20211231,LAL,POR
500,Shot Chart Detail,0022100538,338,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-64,261,1,0,20211231,LAL,POR
501,Shot Chart Detail,0022100538,380,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,1,20211231,LAL,POR
502,Shot Chart Detail,0022100538,388,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20211231,LAL,POR
503,Shot Chart Detail,0022100538,404,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,-132,107,1,0,20211231,LAL,POR
504,Shot Chart Detail,0022100538,419,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,36,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-13,105,1,0,20211231,LAL,POR
505,Shot Chart Detail,0022100538,426,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,59,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20211231,LAL,POR
506,Shot Chart Detail,0022100538,472,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,37,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,10,60,1,1,20211231,LAL,POR
507,Shot Chart Detail,0022100538,590,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,114,252,1,1,20211231,LAL,POR
508,Shot Chart Detail,0022100538,607,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,48,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-125,31,1,1,20211231,LAL,POR
509,Shot Chart Detail,0022100551,9,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-115,227,1,1,20220102,LAL,MIN
510,Shot Chart Detail,0022100551,46,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-98,247,1,0,20220102,LAL,MIN
511,Shot Chart Detail,0022100551,50,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,14,1,1,20220102,LAL,MIN
512,Shot Chart Detail,0022100551,210,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-86,246,1,0,20220102,LAL,MIN
513,Shot Chart Detail,0022100551,300,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,13,1,1,20220102,LAL,MIN
514,Shot Chart Detail,0022100551,322,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-162,201,1,1,20220102,LAL,MIN
515,Shot Chart Detail,0022100551,342,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,1,20220102,LAL,MIN
516,Shot Chart Detail,0022100551,346,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-29,294,1,0,20220102,LAL,MIN
517,Shot Chart Detail,0022100551,387,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-17,251,1,1,20220102,LAL,MIN
518,Shot Chart Detail,0022100551,449,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,20,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-222,26,1,0,20220102,LAL,MIN
519,Shot Chart Detail,0022100551,494,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,38,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,190,59,1,1,20220102,LAL,MIN
520,Shot Chart Detail,0022100551,500,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,180,199,1,0,20220102,LAL,MIN
521,Shot Chart Detail,0022100551,594,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,249,1,0,20220102,LAL,MIN
522,Shot Chart Detail,0022100551,598,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,23,1,0,20220102,LAL,MIN
523,Shot Chart Detail,0022100551,617,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,38,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,13,1,0,20220102,LAL,MIN
524,Shot Chart Detail,0022100566,15,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-223,98,1,0,20220104,LAL,SAC
525,Shot Chart Detail,0022100566,30,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,48,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,26,1,1,20220104,LAL,SAC
526,Shot Chart Detail,0022100566,56,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,135,210,1,1,20220104,LAL,SAC
527,Shot Chart Detail,0022100566,79,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,129,222,1,0,20220104,LAL,SAC
528,Shot Chart Detail,0022100566,93,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,34,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-23,109,1,0,20220104,LAL,SAC
529,Shot Chart Detail,0022100566,116,2544,LeBron James,1610612747,Los Angeles Lakers,1,3,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,18,211,1,0,20220104,LAL,SAC
530,Shot Chart Detail,0022100566,185,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,27,1,1,20220104,LAL,SAC
531,Shot Chart Detail,0022100566,204,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-234,3,1,0,20220104,LAL,SAC
